Running bpa_pyriscv/riscv_isa/programs/benchmarks/towers.riscv
                   0: PC: xxxxxxxx, IR: xxxxxxxx
                   1: PC: 80000000, IR: 00000093, li ra,0x0
                2982: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                2983: PC: 80002218, IR: fc1ff06f, j 800021d8
                2984: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                2985: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                2986: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                2987: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                2988: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                2989: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                2990: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                2991: PC: 800021f4, IR: 00008067, ret
                2992: PC: 800021c0, IR: 00098713, addi a4,s3,0x0
                2993: PC: 800021c4, IR: 00090693, addi a3,s2,0x0
                2994: PC: 800021c8, IR: 000a0613, addi a2,s4,0x0
                2995: PC: 800021cc, IR: 00040593, addi a1,s0,0x0
                2996: PC: 800021d0, IR: 00048513, addi a0,s1,0x0
                2997: PC: 800021d4, IR: f8dff0ef, jal ra,0x80002160
                2998: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                2999: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3000: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3001: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3002: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3003: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3004: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3005: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3006: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3007: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3008: PC: 80002188, IR: 00100793, li a5,0x1
                3009: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3010: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3011: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3012: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3013: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3014: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3015: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3016: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3017: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3018: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3019: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3020: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3021: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3022: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3023: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3024: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3025: PC: 8000207c, IR: 00008067, ret
                3026: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3027: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3028: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3029: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3030: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3031: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3032: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3033: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3034: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3035: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3036: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3037: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3038: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3039: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3040: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3041: PC: 80002044, IR: 00008067, ret
                3042: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3043: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3044: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3045: PC: 80002218, IR: fc1ff06f, j 800021d8
                3046: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3047: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3048: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3049: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3050: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3051: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3052: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3053: PC: 800021f4, IR: 00008067, ret
                3054: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3055: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3056: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3057: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3058: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3059: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3060: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3061: PC: 800021f4, IR: 00008067, ret
                3062: PC: 800021a8, IR: 00098713, addi a4,s3,0x0
                3063: PC: 800021ac, IR: 000a0693, addi a3,s4,0x0
                3064: PC: 800021b0, IR: 00090613, addi a2,s2,0x0
                3065: PC: 800021b4, IR: 00100593, li a1,0x1
                3066: PC: 800021b8, IR: 00048513, addi a0,s1,0x0
                3067: PC: 800021bc, IR: fa5ff0ef, jal ra,0x80002160
                3068: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3069: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3070: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3071: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3072: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3073: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3074: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3075: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3076: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3077: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3078: PC: 80002188, IR: 00100793, li a5,0x1
                3079: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3080: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3081: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3082: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3083: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3084: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3085: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3086: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3087: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3088: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3089: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3090: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3091: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3092: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3093: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3094: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3095: PC: 8000207c, IR: 00008067, ret
                3096: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3097: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3098: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3099: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3100: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3101: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3102: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3103: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3104: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3105: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3106: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3107: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3108: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3109: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3110: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3111: PC: 80002044, IR: 00008067, ret
                3112: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3113: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3114: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3115: PC: 80002218, IR: fc1ff06f, j 800021d8
                3116: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3117: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3118: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3119: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3120: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3121: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3122: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3123: PC: 800021f4, IR: 00008067, ret
                3124: PC: 800021c0, IR: 00098713, addi a4,s3,0x0
                3125: PC: 800021c4, IR: 00090693, addi a3,s2,0x0
                3126: PC: 800021c8, IR: 000a0613, addi a2,s4,0x0
                3127: PC: 800021cc, IR: 00040593, addi a1,s0,0x0
                3128: PC: 800021d0, IR: 00048513, addi a0,s1,0x0
                3129: PC: 800021d4, IR: f8dff0ef, jal ra,0x80002160
                3130: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3131: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3132: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3133: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3134: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3135: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3136: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3137: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3138: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3139: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3140: PC: 80002188, IR: 00100793, li a5,0x1
                3141: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3142: PC: 80002190, IR: 00068a13, addi s4,a3,0x0
                3143: PC: 80002194, IR: fff58413, addi s0,a1,0x-1
                3144: PC: 80002198, IR: 00068713, addi a4,a3,0x0
                3145: PC: 8000219c, IR: 00098693, addi a3,s3,0x0
                3146: PC: 800021a0, IR: 00040593, addi a1,s0,0x0
                3147: PC: 800021a4, IR: fbdff0ef, jal ra,0x80002160
                3148: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3149: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3150: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3151: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3152: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3153: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3154: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3155: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3156: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3157: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3158: PC: 80002188, IR: 00100793, li a5,0x1
                3159: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3160: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3161: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3162: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3163: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3164: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3165: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3166: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3167: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3168: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3169: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3170: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3171: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3172: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3173: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3174: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3175: PC: 8000207c, IR: 00008067, ret
                3176: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3177: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3178: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3179: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3180: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3181: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3182: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3183: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3184: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3185: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3186: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3187: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3188: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3189: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3190: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3191: PC: 80002044, IR: 00008067, ret
                3192: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3193: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3194: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3195: PC: 80002218, IR: fc1ff06f, j 800021d8
                3196: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3197: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3198: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3199: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3200: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3201: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3202: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3203: PC: 800021f4, IR: 00008067, ret
                3204: PC: 800021a8, IR: 00098713, addi a4,s3,0x0
                3205: PC: 800021ac, IR: 000a0693, addi a3,s4,0x0
                3206: PC: 800021b0, IR: 00090613, addi a2,s2,0x0
                3207: PC: 800021b4, IR: 00100593, li a1,0x1
                3208: PC: 800021b8, IR: 00048513, addi a0,s1,0x0
                3209: PC: 800021bc, IR: fa5ff0ef, jal ra,0x80002160
                3210: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3211: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3212: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3213: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3214: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3215: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3216: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3217: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3218: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3219: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3220: PC: 80002188, IR: 00100793, li a5,0x1
                3221: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3222: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3223: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3224: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3225: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3226: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3227: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3228: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3229: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3230: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3231: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3232: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3233: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3234: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3235: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3236: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3237: PC: 8000207c, IR: 00008067, ret
                3238: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3239: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3240: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3241: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3242: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3243: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3244: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3245: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3246: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3247: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3248: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3249: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3250: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3251: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3252: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3253: PC: 80002044, IR: 00008067, ret
                3254: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3255: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3256: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3257: PC: 80002218, IR: fc1ff06f, j 800021d8
                3258: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3259: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3260: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3261: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3262: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3263: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3264: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3265: PC: 800021f4, IR: 00008067, ret
                3266: PC: 800021c0, IR: 00098713, addi a4,s3,0x0
                3267: PC: 800021c4, IR: 00090693, addi a3,s2,0x0
                3268: PC: 800021c8, IR: 000a0613, addi a2,s4,0x0
                3269: PC: 800021cc, IR: 00040593, addi a1,s0,0x0
                3270: PC: 800021d0, IR: 00048513, addi a0,s1,0x0
                3271: PC: 800021d4, IR: f8dff0ef, jal ra,0x80002160
                3272: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3273: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3274: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3275: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3276: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3277: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3278: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3279: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3280: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3281: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3282: PC: 80002188, IR: 00100793, li a5,0x1
                3283: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3284: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3285: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3286: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3287: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3288: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3289: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3290: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3291: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3292: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3293: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3294: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3295: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3296: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3297: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3298: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3299: PC: 8000207c, IR: 00008067, ret
                3300: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3301: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3302: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3303: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3304: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3305: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3306: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3307: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3308: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3309: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3310: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3311: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3312: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3313: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3314: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3315: PC: 80002044, IR: 00008067, ret
                3316: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3317: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3318: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3319: PC: 80002218, IR: fc1ff06f, j 800021d8
                3320: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3321: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3322: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3323: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3324: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3325: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3326: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3327: PC: 800021f4, IR: 00008067, ret
                3328: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3329: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3330: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3331: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3332: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3333: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3334: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3335: PC: 800021f4, IR: 00008067, ret
                3336: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3337: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3338: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3339: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
                3340: PC: 800021e8, IR: 00c12983, lw s3,0xc(sp)
                3341: PC: 800021ec, IR: 00812a03, lw s4,0x8(sp)
                3342: PC: 800021f0, IR: 02010113, addi sp,sp,0x20
                3343: PC: 800021f4, IR: 00008067, ret
                3344: PC: 800021a8, IR: 00098713, addi a4,s3,0x0
                3345: PC: 800021ac, IR: 000a0693, addi a3,s4,0x0
                3346: PC: 800021b0, IR: 00090613, addi a2,s2,0x0
                3347: PC: 800021b4, IR: 00100593, li a1,0x1
                3348: PC: 800021b8, IR: 00048513, addi a0,s1,0x0
                3349: PC: 800021bc, IR: fa5ff0ef, jal ra,0x80002160
                3350: PC: 80002160, IR: fe010113, addi sp,sp,0x-20
                3351: PC: 80002164, IR: 00112e23, sw ra,0x1c(sp)
                3352: PC: 80002168, IR: 00812c23, sw s0,0x18(sp)
                3353: PC: 8000216c, IR: 00912a23, sw s1,0x14(sp)
                3354: PC: 80002170, IR: 01212823, sw s2,0x10(sp)
                3355: PC: 80002174, IR: 01312623, sw s3,0xc(sp)
                3356: PC: 80002178, IR: 01412423, sw s4,0x8(sp)
                3357: PC: 8000217c, IR: 00050493, addi s1,a0,0x0
                3358: PC: 80002180, IR: 00060913, addi s2,a2,0x0
                3359: PC: 80002184, IR: 00070993, addi s3,a4,0x0
                3360: PC: 80002188, IR: 00100793, li a5,0x1
                3361: PC: 8000218c, IR: 06f58663, beq a1,a5,0x800021f8
                3362: PC: 800021f8, IR: 00060513, addi a0,a2,0x0
                3363: PC: 800021fc, IR: e4dff0ef, jal ra,0x80002048
                3364: PC: 80002048, IR: 00050793, addi a5,a0,0x0
                3365: PC: 8000204c, IR: 00452703, lw a4,0x4(a0)
                3366: PC: 80002050, IR: 00072503, lw a0,0x0(a4)
                3367: PC: 80002054, IR: 00472683, lw a3,0x4(a4)
                3368: PC: 80002058, IR: 00d7a223, sw a3,0x4(a5)
                3369: PC: 8000205c, IR: 00002697, auipc a3,0x2000
                3370: PC: 80002060, IR: cb068693, addi a3,a3,0x-350
                3371: PC: 80002064, IR: 0046a603, lw a2,0x4(a3)
                3372: PC: 80002068, IR: 00c72223, sw a2,0x4(a4)
                3373: PC: 8000206c, IR: 00e6a223, sw a4,0x4(a3)
                3374: PC: 80002070, IR: 0007a703, lw a4,0x0(a5)
                3375: PC: 80002074, IR: fff70713, addi a4,a4,0x-1
                3376: PC: 80002078, IR: 00e7a023, sw a4,0x0(a5)
                3377: PC: 8000207c, IR: 00008067, ret
                3378: PC: 80002200, IR: 00050593, addi a1,a0,0x0
                3379: PC: 80002204, IR: 00098513, addi a0,s3,0x0
                3380: PC: 80002208, IR: e0dff0ef, jal ra,0x80002014
                3381: PC: 80002014, IR: 00002717, auipc a4,0x2000
                3382: PC: 80002018, IR: cf870713, addi a4,a4,0x-308
                3383: PC: 8000201c, IR: 00472783, lw a5,0x4(a4)
                3384: PC: 80002020, IR: 0047a683, lw a3,0x4(a5)
                3385: PC: 80002024, IR: 00d72223, sw a3,0x4(a4)
                3386: PC: 80002028, IR: 00452703, lw a4,0x4(a0)
                3387: PC: 8000202c, IR: 00e7a223, sw a4,0x4(a5)
                3388: PC: 80002030, IR: 00f52223, sw a5,0x4(a0)
                3389: PC: 80002034, IR: 00b7a023, sw a1,0x0(a5)
                3390: PC: 80002038, IR: 00052783, lw a5,0x0(a0)
                3391: PC: 8000203c, IR: 00178793, addi a5,a5,0x1
                3392: PC: 80002040, IR: 00f52023, sw a5,0x0(a0)
                3393: PC: 80002044, IR: 00008067, ret
                3394: PC: 8000220c, IR: 0044a783, lw a5,0x4(s1)
                3395: PC: 80002210, IR: 00178793, addi a5,a5,0x1
                3396: PC: 80002214, IR: 00f4a223, sw a5,0x4(s1)
                3397: PC: 80002218, IR: fc1ff06f, j 800021d8
                3398: PC: 800021d8, IR: 01c12083, lw ra,0x1c(sp)
                3399: PC: 800021dc, IR: 01812403, lw s0,0x18(sp)
                3400: PC: 800021e0, IR: 01412483, lw s1,0x14(sp)
                3401: PC: 800021e4, IR: 01012903, lw s2,0x10(sp)
